sch_name,sch_alias
四川电力职业技术学院,四川电力职业技术学院
许昌职业技术学院,许昌职业技术学院
内蒙古交通职业技术学院,内蒙古交通职业技术学校
内蒙古交通职业技术学院,内蒙古交通职业技术学院
牡丹江师范学院,牡丹江师范学院
黄冈科技职业学院,黄冈科技职业学院
西南石油大学,西南石油大学
西南石油大学,西南石油学院
东营科技职业学院,东营科技职业学院
东营科技职业学院,山东大王职业学院
湖南民族职业学院,湖南民族职业学院
长垣烹饪职业技术学院,长垣烹饪职业技术学院
安徽工业经济职业技术学院,安徽工业经济职业技术学院
阿克苏职业技术学院,阿克苏职业技术学院
广州康大职业技术学院,广州康大职业技术学院
江西新能源科技职业学院,江西太阳能科技职业学院
江西新能源科技职业学院,江西新能源科技职业学院
新疆石河子职业技术学院,新疆石河子职业技术学院
定西师范高等专科学校,定西教育学院
定西师范高等专科学校,定西师范高等专科学校
定西师范高等专科学校,定西师专
荆州理工职业学院,荆州理工职业学院
荆州理工职业学院,沙市大学
荆州理工职业学院,沙市职业大学
辽宁工程技术大学,阜新矿业学院
辽宁工程技术大学,辽工大
辽宁工程技术大学,辽宁工程技术大学
辽宁工程技术大学,辽宁工大
武汉职业技术学院,湖北省国防科技工业职工大学
武汉职业技术学院,武汉市职业技术学院
武汉职业技术学院,武汉无线电工业学校
武汉职业技术学院,武汉职业技术学院
武汉职业技术学院,武漢職業技術學院
三门峡职业技术学院,三门峡电大
三门峡职业技术学院,三门峡职业技术学院
三门峡职业技术学院,豫西师范学校
山东海事职业学院,山东海事职业学院
山东电子职业技术学院,山东电子职业技术学院
南阳理工学院,河南南阳理工学院
南阳理工学院,南阳大学
南阳理工学院,南阳理工
南阳理工学院,南阳理工学院
南阳理工学院,南阳理工学院(专科)
烟台职业学院,烟台职业学院
湖南艺术职业学院,湖南艺术职业学院
漯河医学高等专科学校,漯河卫生学校
漯河医学高等专科学校,漯河医学高等专科学校
漯河医学高等专科学校,漯河医专
焦作师范高等专科学校,焦作师范高等专科学校
焦作师范高等专科学校,焦作师专
山东文化产业职业学院,山东文化产业职业学院
甘肃有色冶金职业技术学院,甘肃有色冶金职业技术学院
新疆艺术学院,新疆艺术学院
甘肃机电职业技术学院,甘肃机电职业技术学院
运城学院,运城高等专科学校
运城学院,运城学院
运城学院,运城学院稷山师范分院
武汉设计工程学院,华中农业大学楚天学院
武汉设计工程学院,武汉设计工程学院
陕西科技大学,陕西科技大学
陕西科技大学,陕西省科技大学
陕西科技大学,西北轻工业学院
四川中医药高等专科学校,四川省绵阳医科学校
四川中医药高等专科学校,四川中医药高等专科学校
山东财经大学东方学院,山东财经大学东方学院
衡阳师范学院南岳学院,衡阳师范学院南岳学院
成都师范学院,成都师范学院
成都师范学院,四川教育学院
成都师范学院,四川教育学院转制
北海艺术设计学院,北海艺术设计学院
北海艺术设计学院,北海艺术设计职业学院
太原师范学院,山西大学师范学院
太原师范学院,山西省教育学院
太原师范学院,太原师范学院
太原师范学院,太原师院
北华航天工业学院,北华航天工业学院
北华航天工业学院,华北航天工业学院
安徽信息工程学院,安徽工程大学机电学院
安徽信息工程学院,安徽信息工程学院
东北大学秦皇岛分校,东北大学秦皇岛分校
东北大学秦皇岛分校,东北大学秦皇岛校区
宁夏幼儿师范高等专科学校,宁夏幼儿师范高等专科学校
宁夏幼儿师范高等专科学校,宁夏幼儿师范学校
攀枝花学院,攀枝花大学
攀枝花学院,攀枝花学院
赤峰职业技术学院,赤峰职业技术学院
运城护理职业学院,运城护理职业学院
九江学院,九江财经高等专科学校
九江学院,九江财经高等专科学校等四所高校
九江学院,九江财专
九江学院,九江教育学院
九江学院,九江师范专科学校
九江学院,九江师专
九江学院,九江学院
九江学院,九江學院
九江学院,九江医学专科学校
九江学院,九江医专
北京师范大学珠海分校,北京师范大学珠海分校
北京师范大学珠海分校,北京师范大学珠海校区
北京师范大学珠海分校,北京師範大學珠海分校
北京师范大学珠海分校,北师大珠海分校
齐齐哈尔高等师范专科学校,克山师范专科学校
齐齐哈尔高等师范专科学校,齐齐哈尔高等师范专科学校
齐齐哈尔高等师范专科学校,齐齐哈尔师范高等专科学校
广西工业职业技术学院,广西工业职业技术学院
兰州财经大学,甘肃省职工财经学院
兰州财经大学,兰州财经大学
兰州财经大学,兰州商学院
兰州财经大学,蘭州商學院
贵州职业技术学院,贵州职业技术学院
保定电力职业技术学院,保定电力职业技术学院
广西建设职业技术学院,广西建设职业技术学院
潍坊医学院,昌潍医士学校
潍坊医学院,潍坊医学院
齐齐哈尔理工职业学院,齐齐哈尔理工职业学院
中南民族大学,中南大学民族学院
中南民族大学,中南民大
中南民族大学,中南民族大学
中南民族大学,中南民族学院
武汉音乐学院,武汉音乐学院
广西水利电力职业技术学院,广西水利电力职业技术学院
辽源职业技术学院,吉林工业学校等教育机构
辽源职业技术学院,吉林广播电视大学辽源分校
辽源职业技术学院,辽源市职工大学
辽源职业技术学院,辽源市职业技术学院
辽源职业技术学院,辽源职业技术学院
广西城市职业学院,广西城市职业学院
潍坊工商职业学院,潍坊工商职业学院
东北石油大学,大庆石油学院
东北石油大学,东北石油大学
东北石油大学,东北石油学院
山东信息职业技术学院,山东信息职业技术学院
安徽矿业职业技术学院,安徽矿业职业技术学院
朔州师范高等专科学校,山西大同大学朔州师范分校
朔州师范高等专科学校,山西大同大学朔州师范分校 (资源)
朔州师范高等专科学校,朔州师范高等专科学校
吉安职业技术学院,吉安职业技术学院
黑龙江农业职业技术学院,黑龙江农业职业技术学院
黑龙江农业职业技术学院,黑农职院
山西煤炭职业技术学院,山西煤炭职业技术学院
山西煤炭职业技术学院,山西煤校
山西煤炭职业技术学院,山西省煤炭职业技术学院
湖南工商职业学院,湖南工商职业学院
黄冈职业技术学院,黃岡職業技術學院
黄冈职业技术学院,黄冈财贸学校
黄冈职业技术学院,黄冈机电工程学校
黄冈职业技术学院,黄冈农业学校
黄冈职业技术学院,黄冈职业技术学院
黄冈职业技术学院,黄冈职院
徐州工业职业技术学院,江苏徐州工业职业技术学院
徐州工业职业技术学院,徐州工业职业技术学院
民办合肥滨湖职业技术学院,民办合肥滨湖职业技术学院
桂林理工大学,桂林工学院
桂林理工大学,桂林理工大学
桂林理工大学,桂林冶金地质学院
淮北师范大学,安徽师范大学淮北分校
淮北师范大学,淮北煤炭师范学院
淮北师范大学,淮北师范大学
辽宁理工职业学院,辽宁理工职业学院
合肥师范学院,安徽教育学院
合肥师范学院,合肥师范学院
菏泽学院,菏泽师范专科学校
菏泽学院,菏泽学院
菏泽学院,山东菏泽学院
闽南师范大学,福建第二师范学院
闽南师范大学,福建漳州师范学院
闽南师范大学,闽南师范大学
闽南师范大学,漳州师范学院
闽南师范大学,漳州师院
日照航海工程职业学院,日照航海工程职业学院
安庆医药高等专科学校,安庆卫生学校
安庆医药高等专科学校,安庆医药高等专科学校
浙江舟山群岛新区旅游与健康职业学院,浙江舟山群岛新区旅游与健康职业学院
宿州职业技术学院,宿州职业技术学院
民办四川天一学院,民办四川天一学院
朔州职业技术学院,朔州职业技术学院
德州学院,德州高等专科学校
德州学院,德州师范专科学校
德州学院,德州市直机关业余大学
德州学院,德州市职业大
德州学院,德州学院
武夷学院,南平师范高等专科学校
武夷学院,武夷学院
烟台汽车工程职业学院,烟台汽车工程职业学院
四川机电职业技术学院,四川机电职业技术学院
北方民族大学,北方民族大学
北方民族大学,西北第二民族学院
朝阳师范高等专科学校,朝阳师范高等专科学校
朝阳师范高等专科学校,朝阳市第一师范学校
朝阳师范高等专科学校,朝阳职工大学
厦门城市职业学院,厦门城市职业技术学院
厦门城市职业学院,厦门城市职业学院
闽江学院,福州师范高等专科学校
闽江学院,闽江大学
闽江学院,闽江学院
安徽医科大学,安徽医科大学
安徽医科大学,安徽医学院
新疆能源职业技术学院,新疆能源职业技术学院
安徽职业技术学院,安徽材料工程学校
安徽职业技术学院,安徽纺织职业技术学院
安徽职业技术学院,安徽工业经济学校
安徽职业技术学院,安徽省轻工业学校
安徽职业技术学院,安徽职业技术学院
安徽财经大学商学院,安徽财经大学商学院
